season,season_type,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE,source
2025-26,Regular Season,,Ace Bailey,,,,8.0,,,,142.0,,,,,,,,,,,,0.383,18.1,,,basketball-reference
2025-26,Regular Season,,Landry Shamet,,,,8.0,,,,142.0,,,,,,,,,,,,0.606,14.6,,,basketball-reference
2025-26,Regular Season,,Sandro Mamukelashvili,,,,8.0,,,,141.0,,,,,,,,,,,,0.714,16.9,,,basketball-reference
2025-26,Regular Season,,RayJ Dennis,,,,7.0,,,,141.0,,,,,,,,,,,,0.401,20.0,,,basketball-reference
2025-26,Regular Season,,Zaccharie Risacher,,,,6.0,,,,141.0,,,,,,,,,,,,0.544,19.9,,,basketball-reference
2025-26,Regular Season,,Reed Sheppard,,,,7.0,,,,140.0,,,,,,,,,,,,0.551,21.3,,,basketball-reference
2025-26,Regular Season,,Peyton Watson,,,,7.0,,,,140.0,,,,,,,,,,,,0.573,12.6,,,basketball-reference
2025-26,Regular Season,,Dylan Harper,,,,6.0,,,,140.0,,,,,,,,,,,,0.584,25.4,,,basketball-reference
2025-26,Regular Season,,Goga Bitadze,,,,8.0,,,,139.0,,,,,,,,,,,,0.788,11.0,,,basketball-reference
2025-26,Regular Season,,Javonte Green,,,,8.0,,,,139.0,,,,,,,,,,,,0.441,13.2,,,basketball-reference
2025-26,Regular Season,,Trae Young,,,,5.0,,,,139.0,,,,,,,,,,,,0.511,29.5,,,basketball-reference
2025-26,Regular Season,,Jamal Shead,,,,8.0,,,,137.0,,,,,,,,,,,,0.623,16.0,,,basketball-reference
2025-26,Regular Season,,Walter Clayton,,,,8.0,,,,136.0,,,,,,,,,,,,0.567,16.6,,,basketball-reference
2025-26,Regular Season,,Adem Bona,,,,8.0,,,,135.0,,,,,,,,,,,,0.47,8.6,,,basketball-reference
2025-26,Regular Season,,Larry Nance Jr.,,,,8.0,,,,135.0,,,,,,,,,,,,0.389,15.8,,,basketball-reference
2025-26,Regular Season,,Dru Smith,,,,8.0,,,,135.0,,,,,,,,,,,,0.566,14.4,,,basketball-reference
2025-26,Regular Season,,Steven Adams,,,,6.0,,,,135.0,,,,,,,,,,,,0.718,10.8,,,basketball-reference
2025-26,Regular Season,,Quinten Post,,,,9.0,,,,132.0,,,,,,,,,,,,0.538,14.9,,,basketball-reference
2025-26,Regular Season,,Egor Demin,,,,7.0,,,,132.0,,,,,,,,,,,,0.49,15.3,,,basketball-reference
2025-26,Regular Season,,Al Horford,,,,6.0,,,,132.0,,,,,,,,,,,,0.365,14.9,,,basketball-reference
2025-26,Regular Season,,Taylor Hendricks,,,,8.0,,,,131.0,,,,,,,,,,,,0.48,13.3,,,basketball-reference
2025-26,Regular Season,,Ayo Dosunmu,,,,5.0,,,,131.0,,,,,,,,,,,,0.702,19.3,,,basketball-reference
2025-26,Regular Season,,Gradey Dick,,,,8.0,,,,130.0,,,,,,,,,,,,0.597,17.6,,,basketball-reference
2025-26,Regular Season,,Brook Lopez,,,,8.0,,,,130.0,,,,,,,,,,,,0.502,21.1,,,basketball-reference
2025-26,Regular Season,,Sam Merrill,,,,5.0,,,,130.0,,,,,,,,,,,,0.816,18.1,,,basketball-reference
2025-26,Regular Season,,Day'Ron Sharpe,,,,8.0,,,,129.0,,,,,,,,,,,,0.65,17.8,,,basketball-reference
2025-26,Regular Season,,Jordan Clarkson,,,,8.0,,,,128.0,,,,,,,,,,,,0.556,23.1,,,basketball-reference
2025-26,Regular Season,,Collin Murray-Boyles,,,,6.0,,,,128.0,,,,,,,,,,,,0.549,18.7,,,basketball-reference
2025-26,Regular Season,,Jose Alvarado,,,,7.0,,,,127.0,,,,,,,,,,,,0.609,13.9,,,basketball-reference
2025-26,Regular Season,,Jalen Wilson,,,,7.0,,,,125.0,,,,,,,,,,,,0.623,14.2,,,basketball-reference
2025-26,Regular Season,,Mouhamed Gueye,,,,8.0,,,,124.0,,,,,,,,,,,,0.62,16.3,,,basketball-reference
2025-26,Regular Season,,Ziaire Williams,,,,6.0,,,,123.0,,,,,,,,,,,,0.595,18.6,,,basketball-reference
2025-26,Regular Season,,Drew Eubanks,,,,8.0,,,,121.0,,,,,,,,,,,,0.585,15.1,,,basketball-reference
2025-26,Regular Season,,Cam Whitmore,,,,8.0,,,,119.0,,,,,,,,,,,,0.476,24.9,,,basketball-reference
2025-26,Regular Season,,Nicolas Batum,,,,8.0,,,,117.0,,,,,,,,,,,,0.36,10.4,,,basketball-reference
2025-26,Regular Season,,Andre Drummond,,,,7.0,,,,117.0,,,,,,,,,,,,0.624,12.2,,,basketball-reference
2025-26,Regular Season,,Will Richard,,,,7.0,,,,117.0,,,,,,,,,,,,0.806,16.3,,,basketball-reference
2025-26,Regular Season,,Jalen Suggs,,,,6.0,,,,117.0,,,,,,,,,,,,0.687,22.1,,,basketball-reference
2025-26,Regular Season,,Marvin Bagley III,,,,8.0,,,,116.0,,,,,,,,,,,,0.755,16.2,,,basketball-reference
2025-26,Regular Season,,Yves Missi,,,,5.0,,,,116.0,,,,,,,,,,,,0.671,13.5,,,basketball-reference
2025-26,Regular Season,,Jay Huff,,,,8.0,,,,115.0,,,,,,,,,,,,0.531,14.9,,,basketball-reference
2025-26,Regular Season,,Terrence Shannon Jr.,,,,7.0,,,,115.0,,,,,,,,,,,,0.434,14.0,,,basketball-reference
2025-26,Regular Season,,Joel Embiid,,,,5.0,,,,114.0,,,,,,,,,,,,0.54,34.8,,,basketball-reference
2025-26,Regular Season,,Tyus Jones,,,,8.0,,,,113.0,,,,,,,,,,,,0.385,10.9,,,basketball-reference
2025-26,Regular Season,,Jakob Poeltl,,,,5.0,,,,112.0,,,,,,,,,,,,0.563,14.3,,,basketball-reference
2025-26,Regular Season,,Jabari Walker,,,,8.0,,,,111.0,,,,,,,,,,,,0.424,11.6,,,basketball-reference
2025-26,Regular Season,,Ochai Agbaji,,,,8.0,,,,110.0,,,,,,,,,,,,0.436,11.7,,,basketball-reference
2025-26,Regular Season,,Jaxson Hayes,,,,6.0,,,,110.0,,,,,,,,,,,,0.748,10.5,,,basketball-reference
2025-26,Regular Season,,Alex Caruso,,,,5.0,,,,106.0,,,,,,,,,,,,0.518,13.8,,,basketball-reference
2025-26,Regular Season,,Anthony Edwards,,,,4.0,,,,106.0,,,,,,,,,,,,0.623,34.0,,,basketball-reference
2025-26,Regular Season,,Luka Garza,,,,8.0,,,,104.0,,,,,,,,,,,,0.59,15.8,,,basketball-reference
2025-26,Regular Season,,Chris Paul,,,,8.0,,,,103.0,,,,,,,,,,,,0.354,13.7,,,basketball-reference
2025-26,Regular Season,,Jalen Smith,,,,7.0,,,,103.0,,,,,,,,,,,,0.591,25.2,,,basketball-reference
2025-26,Regular Season,,Hugo González,,,,7.0,,,,101.0,,,,,,,,,,,,0.481,11.8,,,basketball-reference
2025-26,Regular Season,,Jordan Hawkins,,,,7.0,,,,101.0,,,,,,,,,,,,0.361,16.6,,,basketball-reference
2025-26,Regular Season,,Bradley Beal,,,,5.0,,,,101.0,,,,,,,,,,,,0.444,21.4,,,basketball-reference
2025-26,Regular Season,,Quenton Jackson,,,,5.0,,,,101.0,,,,,,,,,,,,0.657,20.2,,,basketball-reference
2025-26,Regular Season,,Javon Small,,,,7.0,,,,99.0,,,,,,,,,,,,0.525,16.8,,,basketball-reference
2025-26,Regular Season,,Tony Bradley,,,,8.0,,,,98.0,,,,,,,,,,,,0.673,13.0,,,basketball-reference
2025-26,Regular Season,,Blake Wesley,,,,6.0,,,,98.0,,,,,,,,,,,,0.469,18.2,,,basketball-reference
2025-26,Regular Season,,Isaiah Joe,,,,4.0,,,,98.0,,,,,,,,,,,,0.67,24.1,,,basketball-reference
2025-26,Regular Season,,Jaylen Clark,,,,6.0,,,,97.0,,,,,,,,,,,,0.491,13.7,,,basketball-reference
2025-26,Regular Season,,Trendon Watford,,,,5.0,,,,97.0,,,,,,,,,,,,0.691,16.3,,,basketball-reference
2025-26,Regular Season,,John Konchar,,,,7.0,,,,96.0,,,,,,,,,,,,0.745,8.8,,,basketball-reference
2025-26,Regular Season,,Caris LeVert,,,,5.0,,,,95.0,,,,,,,,,,,,0.456,17.9,,,basketball-reference
2025-26,Regular Season,,Bilal Coulibaly,,,,4.0,,,,95.0,,,,,,,,,,,,0.48,23.3,,,basketball-reference
2025-26,Regular Season,,Ben Saraf,,,,6.0,,,,94.0,,,,,,,,,,,,0.356,17.0,,,basketball-reference
2025-26,Regular Season,,Bogdan Bogdanović,,,,4.0,,,,91.0,,,,,,,,,,,,0.438,17.0,,,basketball-reference
2025-26,Regular Season,,Nique Clifford,,,,4.0,,,,91.0,,,,,,,,,,,,0.503,11.2,,,basketball-reference
2025-26,Regular Season,,Dillon Brooks,,,,3.0,,,,91.0,,,,,,,,,,,,0.474,31.1,,,basketball-reference
2025-26,Regular Season,,Bones Hyland,,,,8.0,,,,85.0,,,,,,,,,,,,0.537,18.9,,,basketball-reference
2025-26,Regular Season,,Justin Edwards,,,,7.0,,,,85.0,,,,,,,,,,,,0.5,15.0,,,basketball-reference
2025-26,Regular Season,,Brice Sensabaugh,,,,7.0,,,,84.0,,,,,,,,,,,,0.627,23.1,,,basketball-reference
2025-26,Regular Season,,Brandon Williams,,,,6.0,,,,84.0,,,,,,,,,,,,0.534,25.3,,,basketball-reference
2025-26,Regular Season,,Nick Richards,,,,9.0,,,,83.0,,,,,,,,,,,,0.623,20.1,,,basketball-reference
2025-26,Regular Season,,Tidjane Salaün,,,,7.0,,,,83.0,,,,,,,,,,,,0.508,12.3,,,basketball-reference
2025-26,Regular Season,,Jonas Valančiūnas,,,,7.0,,,,83.0,,,,,,,,,,,,0.585,29.1,,,basketball-reference
2025-26,Regular Season,,Jordan Goodwin,,,,6.0,,,,82.0,,,,,,,,,,,,0.46,18.8,,,basketball-reference
2025-26,Regular Season,,Obi Toppin,,,,3.0,,,,82.0,,,,,,,,,,,,0.526,22.5,,,basketball-reference
2025-26,Regular Season,,Nigel Hayes-Davis,,,,9.0,,,,80.0,,,,,,,,,,,,0.531,10.4,,,basketball-reference
2025-26,Regular Season,,Amir Coffey,,,,8.0,,,,80.0,,,,,,,,,,,,0.568,7.1,,,basketball-reference
2025-26,Regular Season,,Dwight Powell,,,,7.0,,,,78.0,,,,,,,,,,,,0.758,11.7,,,basketball-reference
2025-26,Regular Season,,Keaton Wallace,,,,7.0,,,,78.0,,,,,,,,,,,,0.693,12.9,,,basketball-reference
2025-26,Regular Season,,Rob Dillingham,,,,6.0,,,,77.0,,,,,,,,,,,,0.48,22.7,,,basketball-reference
2025-26,Regular Season,,Clint Capela,,,,7.0,,,,76.0,,,,,,,,,,,,0.748,13.3,,,basketball-reference
2025-26,Regular Season,,Tyrese Proctor,,,,7.0,,,,73.0,,,,,,,,,,,,0.335,18.1,,,basketball-reference
2025-26,Regular Season,,Bennedict Mathurin,,,,2.0,,,,73.0,,,,,,,,,,,,0.73,26.1,,,basketball-reference
2025-26,Regular Season,,Gabe Vincent,,,,3.0,,,,72.0,,,,,,,,,,,,0.384,9.7,,,basketball-reference
2025-26,Regular Season,,Bronny James,,,,6.0,,,,71.0,,,,,,,,,,,,0.302,11.4,,,basketball-reference
2025-26,Regular Season,,Gary Payton II,,,,8.0,,,,70.0,,,,,,,,,,,,0.528,14.0,,,basketball-reference
2025-26,Regular Season,,Baylor Scheierman,,,,8.0,,,,70.0,,,,,,,,,,,,0.804,8.2,,,basketball-reference
2025-26,Regular Season,,Jaden Hardy,,,,7.0,,,,70.0,,,,,,,,,,,,0.464,19.5,,,basketball-reference
2025-26,Regular Season,,Guerschon Yabusele,,,,7.0,,,,69.0,,,,,,,,,,,,0.371,12.4,,,basketball-reference
2025-26,Regular Season,,Vince Williams Jr.,,,,4.0,,,,68.0,,,,,,,,,,,,0.636,20.9,,,basketball-reference
2025-26,Regular Season,,Daniel Gafford,,,,3.0,,,,67.0,,,,,,,,,,,,0.795,15.6,,,basketball-reference
2025-26,Regular Season,,Jordan McLaughlin,,,,7.0,,,,64.0,,,,,,,,,,,,0.492,14.3,,,basketball-reference
2025-26,Regular Season,,Chris Boucher,,,,6.0,,,,64.0,,,,,,,,,,,,0.377,13.9,,,basketball-reference
2025-26,Regular Season,,Liam McNeeley,,,,6.0,,,,64.0,,,,,,,,,,,,0.533,12.9,,,basketball-reference
2025-26,Regular Season,,Vit Krejci,,,,4.0,,,,64.0,,,,,,,,,,,,0.627,16.1,,,basketball-reference
2025-26,Regular Season,,Nick Smith Jr.,,,,4.0,,,,64.0,,,,,,,,,,,,0.636,24.3,,,basketball-reference
2025-26,Regular Season,,Xavier Tillman Sr.,,,,7.0,,,,61.0,,,,,,,,,,,,0.556,13.2,,,basketball-reference
2025-26,Regular Season,,Tyler Kolek,,,,8.0,,,,60.0,,,,,,,,,,,,0.457,19.9,,,basketball-reference
2025-26,Regular Season,,Ja'Kobe Walter,,,,5.0,,,,60.0,,,,,,,,,,,,0.526,12.7,,,basketball-reference
2025-26,Regular Season,,Jonathan Isaac,,,,7.0,,,,59.0,,,,,,,,,,,,0.421,13.0,,,basketball-reference
2025-26,Regular Season,,Taelon Peter,,,,6.0,,,,58.0,,,,,,,,,,,,0.487,11.3,,,basketball-reference
2025-26,Regular Season,,Justin Champagnie,,,,7.0,,,,57.0,,,,,,,,,,,,0.58,14.4,,,basketball-reference
2025-26,Regular Season,,Ousmane Dieng,,,,6.0,,,,57.0,,,,,,,,,,,,0.324,12.1,,,basketball-reference
2025-26,Regular Season,,Caleb Martin,,,,7.0,,,,55.0,,,,,,,,,,,,0.407,13.7,,,basketball-reference
2025-26,Regular Season,,Elijah Harkless,,,,4.0,,,,55.0,,,,,,,,,,,,0.487,11.4,,,basketball-reference
2025-26,Regular Season,,Will Riley,,,,7.0,,,,51.0,,,,,,,,,,,,0.541,15.1,,,basketball-reference
2025-26,Regular Season,,Trayce Jackson-Davis,,,,5.0,,,,51.0,,,,,,,,,,,,0.559,13.6,,,basketball-reference
2025-26,Regular Season,,Dereck Lively II,,,,3.0,,,,51.0,,,,,,,,,,,,0.743,13.1,,,basketball-reference
2025-26,Regular Season,,Gui Santos,,,,8.0,,,,50.0,,,,,,,,,,,,0.591,13.7,,,basketball-reference
2025-26,Regular Season,,Cam Christie,,,,5.0,,,,50.0,,,,,,,,,,,,0.679,20.8,,,basketball-reference
2025-26,Regular Season,,Dominick Barlow,,,,2.0,,,,50.0,,,,,,,,,,,,0.593,12.9,,,basketball-reference
2025-26,Regular Season,,Luke Kornet,,,,2.0,,,,50.0,,,,,,,,,,,,0.581,12.6,,,basketball-reference
2025-26,Regular Season,,Brooks Barnhizer,,,,7.0,,,,49.0,,,,,,,,,,,,0.5,7.1,,,basketball-reference
2025-26,Regular Season,,Olivier-Maxence Prosper,,,,6.0,,,,49.0,,,,,,,,,,,,0.766,17.9,,,basketball-reference
2025-26,Regular Season,,Matisse Thybulle,,,,4.0,,,,49.0,,,,,,,,,,,,0.85,10.2,,,basketball-reference
2025-26,Regular Season,,Mitchell Robinson,,,,3.0,,,,49.0,,,,,,,,,,,,0.524,11.3,,,basketball-reference
2025-26,Regular Season,,Jamison Battle,,,,6.0,,,,48.0,,,,,,,,,,,,1.059,17.5,,,basketball-reference
2025-26,Regular Season,,Jordan Walsh,,,,5.0,,,,48.0,,,,,,,,,,,,0.607,12.4,,,basketball-reference
2025-26,Regular Season,,Paul Reed,,,,6.0,,,,46.0,,,,,,,,,,,,0.611,21.2,,,basketball-reference
2025-26,Regular Season,,Ariel Hukporti,,,,5.0,,,,46.0,,,,,,,,,,,,0.429,8.0,,,basketball-reference
2025-26,Regular Season,,Kevon Looney,,,,3.0,,,,46.0,,,,,,,,,,,,0.37,16.4,,,basketball-reference
2025-26,Regular Season,,Noah Penda,,,,5.0,,,,45.0,,,,,,,,,,,,0.666,13.5,,,basketball-reference
2025-26,Regular Season,,Kevin Love,,,,3.0,,,,45.0,,,,,,,,,,,,0.477,14.2,,,basketball-reference
2025-26,Regular Season,,Bismack Biyombo,,,,5.0,,,,44.0,,,,,,,,,,,,0.5,3.9,,,basketball-reference
2025-26,Regular Season,,Isaiah Livers,,,,5.0,,,,44.0,,,,,,,,,,,,0.506,10.2,,,basketball-reference
2025-26,Regular Season,,Duop Reath,,,,5.0,,,,44.0,,,,,,,,,,,,0.8,13.4,,,basketball-reference
2025-26,Regular Season,,Karlo Matković,,,,6.0,,,,43.0,,,,,,,,,,,,0.595,18.3,,,basketball-reference
2025-26,Regular Season,,Pat Spencer,,,,5.0,,,,43.0,,,,,,,,,,,,0.45,20.7,,,basketball-reference
2025-26,Regular Season,,Branden Carlson,,,,7.0,,,,42.0,,,,,,,,,,,,0.563,18.6,,,basketball-reference
2025-26,Regular Season,,Daniss Jenkins,,,,4.0,,,,41.0,,,,,,,,,,,,0.643,14.7,,,basketball-reference
2025-26,Regular Season,,Brandon Miller,,,,2.0,,,,40.0,,,,,,,,,,,,0.493,33.5,,,basketball-reference
2025-26,Regular Season,,Tristan Vukcevic,,,,7.0,,,,39.0,,,,,,,,,,,,0.487,23.8,,,basketball-reference
2025-26,Regular Season,,Julian Phillips,,,,6.0,,,,39.0,,,,,,,,,,,,0.409,11.8,,,basketball-reference
2025-26,Regular Season,,Carter Bryant,,,,5.0,,,,38.0,,,,,,,,,,,,0.49,20.6,,,basketball-reference
2025-26,Regular Season,,Cody Williams,,,,4.0,,,,38.0,,,,,,,,,,,,0.75,11.9,,,basketball-reference
2025-26,Regular Season,,Chris Youngblood,,,,8.0,,,,37.0,,,,,,,,,,,,0.593,14.8,,,basketball-reference
2025-26,Regular Season,,Kobe Brown,,,,5.0,,,,37.0,,,,,,,,,,,,0.291,10.5,,,basketball-reference
2025-26,Regular Season,,Johnny Furphy,,,,3.0,,,,37.0,,,,,,,,,,,,0.667,9.8,,,basketball-reference
2025-26,Regular Season,,Kyle Anderson,,,,2.0,,,,37.0,,,,,,,,,,,,0.533,15.8,,,basketball-reference
2025-26,Regular Season,,Micah Peavy,,,,4.0,,,,36.0,,,,,,,,,,,,0.368,13.9,,,basketball-reference
2025-26,Regular Season,,Jeremiah Robinson-Earl,,,,3.0,,,,36.0,,,,,,,,,,,,0.402,13.9,,,basketball-reference
2025-26,Regular Season,,Mac McClung,,,,3.0,,,,34.0,,,,,,,,,,,,0.481,25.7,,,basketball-reference
2025-26,Regular Season,,Jonathan Mogbo,,,,6.0,,,,33.0,,,,,,,,,,,,0.5,8.9,,,basketball-reference
2025-26,Regular Season,,Dylan Cardwell,,,,3.0,,,,33.0,,,,,,,,,,,,0.363,11.4,,,basketball-reference
2025-26,Regular Season,,Nolan Traoré,,,,3.0,,,,33.0,,,,,,,,,,,,0.354,14.9,,,basketball-reference
2025-26,Regular Season,,Devin Carter,,,,5.0,,,,32.0,,,,,,,,,,,,0.34,10.5,,,basketball-reference
2025-26,Regular Season,,Chaz Lanier,,,,5.0,,,,32.0,,,,,,,,,,,,0.5,15.2,,,basketball-reference
2025-26,Regular Season,,Asa Newell,,,,4.0,,,,31.0,,,,,,,,,,,,0.612,21.6,,,basketball-reference
2025-26,Regular Season,,Maxime Raynaud,,,,3.0,,,,31.0,,,,,,,,,,,,0.444,12.0,,,basketball-reference
2025-26,Regular Season,,Charles Bassey,,,,2.0,,,,31.0,,,,,,,,,,,,0.376,13.7,,,basketball-reference
2025-26,Regular Season,,Jett Howard,,,,6.0,,,,30.0,,,,,,,,,,,,0.45,15.1,,,basketball-reference
2025-26,Regular Season,,Pat Connaughton,,,,4.0,,,,30.0,,,,,,,,,,,,0.689,14.4,,,basketball-reference
2025-26,Regular Season,,Robert Williams,,,,3.0,,,,30.0,,,,,,,,,,,,0.672,9.8,,,basketball-reference
2025-26,Regular Season,,KJ Simpson,,,,2.0,,,,30.0,,,,,,,,,,,,0.588,24.5,,,basketball-reference
2025-26,Regular Season,,Yang Hansen,,,,5.0,,,,29.0,,,,,,,,,,,,0.387,19.9,,,basketball-reference
2025-26,Regular Season,,Jase Richardson,,,,6.0,,,,28.0,,,,,,,,,,,,0.255,13.1,,,basketball-reference
2025-26,Regular Season,,Thomas Bryant,,,,5.0,,,,28.0,,,,,,,,,,,,0.35,18.4,,,basketball-reference
2025-26,Regular Season,,Dario Šarić,,,,3.0,,,,28.0,,,,,,,,,,,,0.425,10.4,,,basketball-reference
2025-26,Regular Season,,Jae'Sean Tate,,,,4.0,,,,27.0,,,,,,,,,,,,0.333,15.4,,,basketball-reference
2025-26,Regular Season,,Ryan Nembhard,,,,3.0,,,,27.0,,,,,,,,,,,,0.506,23.3,,,basketball-reference
2025-26,Regular Season,,AJ Johnson,,,,6.0,,,,26.0,,,,,,,,,,,,0.218,10.9,,,basketball-reference
2025-26,Regular Season,,Aaron Holiday,,,,4.0,,,,26.0,,,,,,,,,,,,0.781,19.7,,,basketball-reference
2025-26,Regular Season,,Caleb Love,,,,3.0,,,,26.0,,,,,,,,,,,,0.333,24.2,,,basketball-reference
2025-26,Regular Season,,Darius Garland,,,,1.0,,,,26.0,,,,,,,,,,,,0.364,22.3,,,basketball-reference
2025-26,Regular Season,,Rayan Rupert,,,,4.0,,,,25.0,,,,,,,,,,,,0.5,9.4,,,basketball-reference
2025-26,Regular Season,,Khaman Maluach,,,,5.0,,,,24.0,,,,,,,,,,,,0.731,16.4,,,basketball-reference
2025-26,Regular Season,,Luke Travers,,,,3.0,,,,24.0,,,,,,,,,,,,0.113,17.1,,,basketball-reference
2025-26,Regular Season,,Dalen Terry,,,,4.0,,,,23.0,,,,,,,,,,,,0.357,12.7,,,basketball-reference
2025-26,Regular Season,,Sidy Cissoko,,,,3.0,,,,23.0,,,,,,,,,,,,0.644,6.6,,,basketball-reference
2025-26,Regular Season,,DeAndre Jordan,,,,2.0,,,,23.0,,,,,,,,,,,,0.765,12.6,,,basketball-reference
2025-26,Regular Season,,Jalen Green,,,,1.0,,,,23.0,,,,,,,,,,,,0.653,43.6,,,basketball-reference
2025-26,Regular Season,,Jeremy Sochan,,,,1.0,,,,23.0,,,,,,,,,,,,0.913,16.3,,,basketball-reference
2025-26,Regular Season,,Yanic Konan Niederhauser,,,,5.0,,,,22.0,,,,,,,,,,,,0.825,24.8,,,basketball-reference
2025-26,Regular Season,,Jericho Sims,,,,5.0,,,,22.0,,,,,,,,,,,,0.906,7.3,,,basketball-reference
2025-26,Regular Season,,Moussa Cisse,,,,4.0,,,,22.0,,,,,,,,,,,,0.5,11.5,,,basketball-reference
2025-26,Regular Season,,Julian Strawther,,,,4.0,,,,22.0,,,,,,,,,,,,0.514,27.9,,,basketball-reference
2025-26,Regular Season,,Malaki Branham,,,,2.0,,,,21.0,,,,,,,,,,,,0.705,20.9,,,basketball-reference
2025-26,Regular Season,,Rasheer Fleming,,,,5.0,,,,20.0,,,,,,,,,,,,0.278,18.6,,,basketball-reference
2025-26,Regular Season,,GG Jackson II,,,,3.0,,,,20.0,,,,,,,,,,,,0.282,18.3,,,basketball-reference
2025-26,Regular Season,,Keshad Johnson,,,,3.0,,,,20.0,,,,,,,,,,,,0.318,24.8,,,basketball-reference
2025-26,Regular Season,,James Wiseman,,,,1.0,,,,20.0,,,,,,,,,,,,0.667,12.0,,,basketball-reference
2025-26,Regular Season,,PJ Hall,,,,4.0,,,,19.0,,,,,,,,,,,,0.765,14.9,,,basketball-reference
2025-26,Regular Season,,JD Davison,,,,3.0,,,,17.0,,,,,,,,,,,,0.581,16.8,,,basketball-reference
2025-26,Regular Season,,Isaac Jones,,,,3.0,,,,17.0,,,,,,,,,,,,0.521,7.2,,,basketball-reference
2025-26,Regular Season,,Andrew Nembhard,,,,1.0,,,,17.0,,,,,,,,,,,,0.296,20.7,,,basketball-reference
2025-26,Regular Season,,Jalen Pickett,,,,3.0,,,,16.0,,,,,,,,,,,,0.672,22.1,,,basketball-reference
2025-26,Regular Season,,Jahmyl Telfort,,,,3.0,,,,16.0,,,,,,,,,,,,0.133,13.0,,,basketball-reference
2025-26,Regular Season,,Eric Gordon,,,,2.0,,,,16.0,,,,,,,,,,,,1.0,12.8,,,basketball-reference
2025-26,Regular Season,,Joan Beringer,,,,5.0,,,,15.0,,,,,,,,,,,,0.667,8.7,,,basketball-reference
2025-26,Regular Season,,Spencer Jones,,,,4.0,,,,15.0,,,,,,,,,,,,0.333,19.6,,,basketball-reference
2025-26,Regular Season,,Jared McCain,,,,1.0,,,,15.0,,,,,,,,,,,,0.0,11.0,,,basketball-reference
2025-26,Regular Season,,N'Faly Dante,,,,3.0,,,,14.0,,,,,,,,,,,,0.338,16.4,,,basketball-reference
2025-26,Regular Season,,Lindy Waters III,,,,1.0,,,,14.0,,,,,,,,,,,,1.5,6.1,,,basketball-reference
2025-26,Regular Season,,Leonard Miller,,,,4.0,,,,13.0,,,,,,,,,,,,0.6,20.1,,,basketball-reference
2025-26,Regular Season,,Jeff Green,,,,3.0,,,,13.0,,,,,,,,,,,,1.125,12.8,,,basketball-reference
2025-26,Regular Season,,Gary Harris,,,,3.0,,,,13.0,,,,,,,,,,,,0.333,9.9,,,basketball-reference
2025-26,Regular Season,,Andre Jackson Jr.,,,,3.0,,,,13.0,,,,,,,,,,,,0.0,3.3,,,basketball-reference
2025-26,Regular Season,,Bryce McGowens,,,,3.0,,,,12.0,,,,,,,,,,,,0.532,13.2,,,basketball-reference
2025-26,Regular Season,,Mason Plumlee,,,,3.0,,,,12.0,,,,,,,,,,,,1.0,6.9,,,basketball-reference
2025-26,Regular Season,,Drake Powell,,,,2.0,,,,12.0,,,,,,,,,,,,1.0,10.4,,,basketball-reference
2025-26,Regular Season,,Mark Sears,,,,2.0,,,,12.0,,,,,,,,,,,,0.602,27.3,,,basketball-reference
2025-26,Regular Season,,Jevon Carter,,,,1.0,,,,12.0,,,,,,,,,,,,0.0,3.5,,,basketball-reference
2025-26,Regular Season,,Anthony Gill,,,,4.0,,,,11.0,,,,,,,,,,,,0.773,18.3,,,basketball-reference
2025-26,Regular Season,,Harrison Ingram,,,,3.0,,,,11.0,,,,,,,,,,,,0.833,11.7,,,basketball-reference
2025-26,Regular Season,,David Jones García,,,,3.0,,,,11.0,,,,,,,,,,,,0.541,32.4,,,basketball-reference
2025-26,Regular Season,,Zeke Nnaji,,,,3.0,,,,11.0,,,,,,,,,,,,0.615,22.4,,,basketball-reference
2025-26,Regular Season,,Ron Harper Jr.,,,,2.0,,,,11.0,,,,,,,,,,,,0.2,19.3,,,basketball-reference
2025-26,Regular Season,,Jahmir Young,,,,2.0,,,,10.0,,,,,,,,,,,,0.333,16.5,,,basketball-reference
2025-26,Regular Season,,E.J. Liddell,,,,2.0,,,,9.0,,,,,,,,,,,,0.551,25.1,,,basketball-reference
2025-26,Regular Season,,Kobe Sanders,,,,2.0,,,,9.0,,,,,,,,,,,,0.25,24.2,,,basketball-reference
2025-26,Regular Season,,Precious Achiuwa,,,,1.0,,,,9.0,,,,,,,,,,,,1.0,14.2,,,basketball-reference
2025-26,Regular Season,,Kelly Olynyk,,,,1.0,,,,9.0,,,,,,,,,,,,1.0,14.3,,,basketball-reference
2025-26,Regular Season,,Kevin Porter Jr.,,,,1.0,,,,9.0,,,,,,,,,,,,0.85,28.0,,,basketball-reference
2025-26,Regular Season,,Mohamed Diawara,,,,4.0,,,,8.0,,,,,,,,,,,,0.347,19.9,,,basketball-reference
2025-26,Regular Season,,Riley Minix,,,,3.0,,,,8.0,,,,,,,,,,,,0.75,32.1,,,basketball-reference
2025-26,Regular Season,,Trey Jemison,,,,1.0,,,,8.0,,,,,,,,,,,,nan,0.0,,,basketball-reference
